date,buy,sell
2015-11-23,13628.0,13764.0
2015-11-20,13670.0,13808.0
2015-11-19,13718.0,13856.0
2015-11-18,13694.0,13832.0
2015-11-17,13642.0,13780.0
2015-11-16,13663.0,13801.0
2015-11-13,13565.0,13701.0
2015-11-12,13507.0,13643.0
2015-11-11,13508.0,13644.0
2015-11-10,13551.0,13687.0
2015-11-09,13619.0,13755.0
2015-11-06,13482.0,13618.0
2015-11-05,13535.0,13671.0
2015-11-04,13394.0,13528.0
2015-11-03,13526.0,13662.0
2015-11-02,13614.0,13750.0
2015-10-30,13571.0,13707.0
2015-10-29,13494.0,13630.0
2015-10-28,13562.0,13698.0
2015-10-27,13558.0,13694.0
2015-10-26,13575.0,13711.0
2015-10-23,13424.0,13558.0
2015-10-22,13572.0,13708.0
2015-10-21,13628.0,13764.0
2015-10-20,13566.0,13702.0
2015-10-19,13495.0,13631.0
2015-10-16,13466.0,13602.0
2015-10-15,13222.0,13354.0
2015-10-13,13489.0,13625.0
2015-10-12,13399.0,13533.0
2015-10-09,13453.0,13589.0
2015-10-08,13740.0,13878.0
2015-10-07,13995.0,14135.0
2015-10-06,14310.0,14454.0
2015-10-05,14531.0,14677.0
2015-10-02,14635.0,14783.0
2015-10-01,14581.0,14727.0
2015-09-30,14584.0,14730.0
2015-09-29,14654.0,14802.0
2015-09-28,14623.0,14769.0
2015-09-25,14617.0,14763.0
2015-09-23,14550.0,14696.0
2015-09-22,14414.0,14558.0
2015-09-21,14379.0,14523.0
2015-09-18,14391.0,14535.0
2015-09-17,14380.0,14524.0
2015-09-16,14370.0,14514.0
2015-09-15,14299.0,14443.0
2015-09-14,14250.0,14394.0
2015-09-11,14234.0,14378.0
2015-09-10,14250.0,14394.0
2015-09-09,14173.0,14315.0
2015-09-08,14214.0,14356.0
2015-09-07,14163.0,14305.0
2015-09-04,14107.0,14249.0
2015-09-03,14089.0,14231.0
2015-09-02,14056.0,14198.0
2015-09-01,14011.0,14151.0
2015-08-31,13957.0,14097.0
2015-08-28,13941.0,14081.0
2015-08-27,14057.0,14199.0
2015-08-26,14031.0,14173.0
2015-08-25,13997.0,14137.0
2015-08-24,13928.0,14068.0
2015-08-21,13826.0,13964.0
2015-08-20,13769.0,13907.0
2015-08-19,13755.0,13893.0
2015-08-18,13762.0,13900.0
2015-08-14,13694.0,13832.0
2015-08-13,13678.0,13816.0
2015-08-12,13689.0,13827.0
2015-08-11,13473.0,13609.0
2015-08-10,13468.0,13604.0
2015-08-07,13468.0,13604.0
2015-08-06,13461.0,13597.0
2015-08-05,13449.0,13585.0
2015-08-04,13428.0,13562.0
2015-08-03,13425.0,13559.0
2015-07-31,13414.0,13548.0
2015-07-30,13401.0,13535.0
2015-07-29,13377.0,13511.0
2015-07-28,13393.0,13527.0
2015-07-27,13386.0,13520.0
2015-07-24,13381.0,13515.0
2015-07-23,13327.0,13461.0
2015-07-22,13301.0,13435.0
2015-07-15,13262.0,13396.0
2015-07-14,13253.0,13387.0
2015-07-13,13242.0,13376.0
2015-07-10,13237.0,13371.0
2015-07-09,13280.0,13414.0
2015-07-08,13279.0,13413.0
2015-07-07,13246.0,13380.0
2015-07-06,13286.0,13420.0
2015-07-03,13249.0,13383.0
2015-07-02,13270.0,13404.0
2015-07-01,13264.0,13398.0
2015-06-30,13265.0,13399.0
2015-06-29,13289.0,13423.0
2015-06-26,13271.0,13405.0
2015-06-25,13256.0,13390.0
2015-06-24,13214.0,13346.0
2015-06-23,13249.0,13383.0
2015-06-22,13251.0,13385.0
2015-06-19,13257.0,13391.0
2015-06-18,13274.0,13408.0
2015-06-17,13300.0,13434.0
2015-06-16,13266.0,13400.0
2015-06-15,13266.0,13400.0
2015-06-12,13250.0,13384.0
2015-06-11,13226.0,13358.0
2015-06-10,13262.0,13396.0
2015-06-09,13295.0,13429.0
2015-06-08,13293.0,13427.0
2015-06-05,13222.0,13354.0
2015-06-04,13177.0,13309.0
2015-06-03,13130.0,13262.0
2015-06-01,13164.0,13296.0
2015-05-29,13145.0,13277.0
2015-05-28,13139.0,13271.0
2015-05-27,13163.0,13295.0
2015-05-26,13126.0,13258.0
2015-05-25,13120.0,13252.0
2015-05-22,13070.0,13202.0
2015-05-21,13084.0,13216.0
2015-05-20,13103.0,13235.0
2015-05-19,13117.0,13249.0
2015-05-18,13050.0,13182.0
2015-05-15,13025.0,13155.0
2015-05-13,13122.0,13254.0
2015-05-12,13137.0,13269.0
2015-05-11,13050.0,13182.0
2015-05-08,13111.0,13243.0
2015-05-07,13000.0,13130.0
2015-05-06,12975.0,13105.0
2015-05-05,12928.0,13058.0
2015-05-04,12956.0,13086.0
2015-04-30,12872.0,13002.0
2015-04-29,12899.0,13029.0
2015-04-28,12913.0,13043.0
2015-04-27,12857.0,12987.0
2015-04-24,12876.0,13006.0
2015-04-23,12874.0,13004.0
2015-04-22,12887.0,13017.0
2015-04-21,12877.0,13007.0
2015-04-20,12811.0,12939.0
2015-04-17,12799.0,12927.0
2015-04-16,12774.0,12902.0
2015-04-15,12911.0,13041.0
2015-04-14,12914.0,13044.0
2015-04-13,12880.0,13010.0
2015-04-10,12845.0,12975.0
2015-04-09,12908.0,13038.0
2015-04-08,12937.0,13067.0
2015-04-07,12917.0,13047.0
2015-04-06,12877.0,13007.0
2015-04-02,12935.0,13065.0
2015-04-01,12978.0,13108.0
2015-03-31,13019.0,13149.0
2015-03-30,13021.0,13151.0
2015-03-27,12999.0,13129.0
2015-03-26,12938.0,13068.0
2015-03-25,12867.0,12997.0
2015-03-24,12907.0,13037.0
2015-03-23,13011.0,13141.0
2015-03-20,13010.0,13140.0
2015-03-19,12943.0,13073.0
2015-03-18,13098.0,13230.0
2015-03-17,13143.0,13275.0
2015-03-16,13171.0,13303.0
2015-03-13,13125.0,13257.0
2015-03-12,13110.0,13242.0
2015-03-11,13098.0,13230.0
2015-03-10,12994.0,13124.0
2015-03-09,12982.0,13112.0
2015-03-06,12918.0,13048.0
2015-03-05,12957.0,13087.0
2015-03-04,12898.0,13028.0
2015-03-03,12897.0,13027.0
2015-03-02,12928.0,13058.0
2015-02-27,12799.0,12927.0
2015-02-26,12798.0,12926.0
2015-02-25,12823.0,12951.0
2015-02-24,12802.0,12930.0
2015-02-23,12749.0,12877.0
2015-02-20,12785.0,12913.0
2015-02-18,12740.0,12868.0
2015-02-17,12693.0,12821.0
2015-02-16,12678.0,12806.0
2015-02-13,12705.0,12833.0
2015-02-12,12730.0,12858.0
2015-02-11,12636.0,12764.0
2015-02-10,12581.0,12707.0
2015-02-09,12616.0,12742.0
2015-02-06,12550.0,12676.0
2015-02-05,12590.0,12716.0
2015-02-04,12546.0,12672.0
2015-02-03,12580.0,12706.0
2015-02-02,12636.0,12764.0
2015-01-30,12562.0,12688.0
2015-01-29,12452.0,12578.0
2015-01-28,12436.0,12560.0
2015-01-27,12431.0,12555.0
2015-01-26,12454.0,12580.0
2015-01-23,12382.0,12506.0
2015-01-22,12389.0,12513.0
2015-01-21,12494.0,12620.0
2015-01-20,12596.0,12722.0
2015-01-19,12549.0,12675.0
2015-01-16,12530.0,12656.0
2015-01-15,12554.0,12680.0
2015-01-14,12517.0,12643.0
2015-01-13,12545.0,12671.0
2015-01-12,12505.0,12631.0
2015-01-09,12577.0,12703.0
2015-01-08,12667.0,12795.0
2015-01-07,12668.0,12796.0
2015-01-06,12595.0,12721.0
2015-01-05,12526.0,12652.0
2015-01-02,12412.0,12536.0
